Num,Acct,Acct1,Type,Date,Num,Name,Memo,Split,Debit,Credit
3278,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,,292.50
3279,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Pendant Bar Textured White 50lbs max,Accounts Receivable,,22.50
3280,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Athena Collection (100 watt max) Copper Verde Seeded Glass,Accounts Receivable,,81.00
3281,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Cand. Light 20 watts (8 pack),Accounts Receivable,,50.40
3282,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,,13.50
3283,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Fluorescent Lamp T-5 Bipin,Accounts Receivable,,18.00
3284,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Halogen Lamp Volts:3.5  Tubular,Accounts Receivable,,4.95
3285,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,,19.80
3286,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,,46.80
3287,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Flat Glass (25 watt max) Polished Brass 4 light,Accounts Receivable,,90.00
3288,Revenue,Total Deborah Wood Equity - Other,Invoice,06/07/2018,71085,Cole Home Builders:Phase 1 - Lot 5,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,,86.40
3289,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,,4500.00
3290,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,,975.00
3291,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Drop Opal w/Solid Oak Frame 49 1/2 x 17 120v HPF,Accounts Receivable,,1260.00
3292,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,,1400.00
3293,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Black Finish Solid Brass Clear Glass Hanging 2-60 watt max.,Accounts Receivable,,2100.00
3294,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Solid Brass 4-light 25x13x10.75 4-60 watt Medium Base Satin Etched Glass,Accounts Receivable,,840.00
3295,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Brushed Nickel (3-60 watt Med) Ribbed Glass,Accounts Receivable,,800.00
3296,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Halogen Lamp 20 watts Luminous Intensity,Accounts Receivable,,120.00
3297,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Halogen Lamp Volts:3.5  Tubular,Accounts Receivable,,55.00
3298,Revenue,Total Deborah Wood Equity - Other,Invoice,06/10/2018,71128,Kern Lighting Warehouse:Store #45,Roman Bronze 1-light Lantern w/tail (100 watt max),Accounts Receivable,,2125.00
3299,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Vianne Lanterns Satin Antiqued Solid Brass 3-light wall latern Candelabra base (60 watt max),Accounts Receivable,,360.00
3300,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Renaissance Collection (100 watt max) Millstone Finish One-light,Accounts Receivable,,324.00
3301,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Drop Opal w/Solid Oak Frame 49 1/2 x 17 120v HPF,Accounts Receivable,,75.60
3302,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,,129.60
3303,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,,585.00
3304,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,,99.00
3305,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Pearl Nickle 5 Light Medium Base (100 watt max),Accounts Receivable,,171.00
3306,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,,540.00
3307,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Pendant Bar Cobblestone 50lbs. max,Accounts Receivable,,90.00
3308,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Cand. Light 20 watts (8 pack),Accounts Receivable,,75.60
3309,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,,13.50
3310,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Halogen Lamp 20 watts Luminous Intensity,Accounts Receivable,,43.20
3311,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,,19.80
3312,Revenue,Total Deborah Wood Equity - Other,Invoice,06/11/2018,71070,Godwin Lighting Depot:Store #303,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,,52.65
3313,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,BrassGuard Lanterns Polished Brass 1-light Wall (100 watt max),Accounts Receivable,,288.00
3314,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Die Cast Lanterns Black 1-100 watt Medium Base Clear Cracked Glass,Accounts Receivable,,122.40
3315,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,,63.00
3316,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,,129.60
3317,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Broadway Collection Polished Brass 6 Light (60 watt max),Accounts Receivable,,129.60
3318,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Brushed Nickel 18x7.75x6 3-60 watt Medium Base Satin Opal Glass,Accounts Receivable,,45.00
3319,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Brushed Nickel (3-60 watt Med) Ribbed Glass,Accounts Receivable,,180.00
3320,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Brushed Nickel Pendant 1-100 watt Medium Base Satin Etched Glass,Accounts Receivable,,198.00
3321,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Pendant Bar Cobblestone 50lbs. max,Accounts Receivable,,22.50
3322,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,,135.00
3323,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,,292.50
3324,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,,279.00
3325,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Cand. Light 20 watts (8 pack),Accounts Receivable,,75.60
3326,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,,19.80
3327,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71080,Cole Home Builders:Phase 1 - Lot 5,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,,29.25
3328,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,,104.40
3329,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,,94.50
3330,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,,270.00
3331,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,,292.50
3332,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Tiffany CollectionGolden Baroque 1-light lantern medium base (100 watt max),Accounts Receivable,,183.60
3333,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,,59.40
3334,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Tapestry (2-60 watt Med) Etched Cracked Glass Finish 10,Accounts Receivable,,81.00
3335,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,18x8x10 Solid Brass 3-60watt Medium Base Satin Etched Glass,Accounts Receivable,,118.80
3336,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,White 4.5x7.5 1-100 watt Medium Base Satin White Glass,Accounts Receivable,,86.40
3337,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Drop Opal w/Solid Oak Frame 49 1/2 x 17 120v HPF,Accounts Receivable,,113.40
3338,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,,135.00
3339,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,,13.50
3340,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,,49.50
3341,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71081,Cole Home Builders:Phase 2 - Lot 5,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,,35.10
3342,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,,348.00
3343,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Die Cast Lanterns Black 1-100 watt Medium Base Clear Cracked Glass,Accounts Receivable,,272.00
3344,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Polished Brass Pendant 1-100 watt Medium Base Clear Ribbed Glass,Accounts Receivable,,232.00
3345,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,,88.00
3346,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Brushed Nickel 18x7.75x6 3-60 watt Medium Base Satin Opal Glass,Accounts Receivable,,100.00
3347,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,,300.00
3348,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,,310.00
3349,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Roman Bronze 1-light Lantern w/tail (100 watt max),Accounts Receivable,,340.00
3350,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,,135.00
3351,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Flat Glass (25 watt max) Polished Brass 4 light,Accounts Receivable,,125.00
3352,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,,300.00
3353,Revenue,Total Deborah Wood Equity - Other,Invoice,06/12/2018,71114,Thompson Lighting Stores:Store #30,Pearl Nickle 5 Light Medium Base (100 watt max),Accounts Receivable,,475.00
3354,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,,104.40
3355,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,,94.50
3356,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,,270.00
3357,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,,292.50
3358,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Tiffany CollectionGolden Baroque 1-light lantern medium base (100 watt max),Accounts Receivable,,183.60
3359,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,,59.40
3360,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Tapestry (2-60 watt Med) Etched Cracked Glass Finish 10,Accounts Receivable,,81.00
3361,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,18x8x10 Solid Brass 3-60watt Medium Base Satin Etched Glass,Accounts Receivable,,118.80
3362,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,White 4.5x7.5 1-100 watt Medium Base Satin White Glass,Accounts Receivable,,86.40
3363,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Drop Opal w/Solid Oak Frame 49 1/2 x 17 120v HPF,Accounts Receivable,,113.40
3364,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,,135.00
3365,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,,13.50
3366,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,,49.50
3367,Revenue,Total Deborah Wood Equity - Other,Invoice,06/15/2018,71082,Cole Home Builders:Phase 1 - Lot 5,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,,35.10
3368,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,,348.00
3369,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Die Cast Lanterns Black 1-100 watt Medium Base Clear Cracked Glass,Accounts Receivable,,272.00
3370,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Polished Brass Pendant 1-100 watt Medium Base Clear Ribbed Glass,Accounts Receivable,,232.00
3371,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,,88.00
3372,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Brushed Nickel 18x7.75x6 3-60 watt Medium Base Satin Opal Glass,Accounts Receivable,,100.00
3373,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,,300.00
3374,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,,310.00
3375,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Roman Bronze 1-light Lantern w/tail (100 watt max),Accounts Receivable,,340.00
3376,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,,135.00
3377,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Flat Glass (25 watt max) Polished Brass 4 light,Accounts Receivable,,125.00
3378,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,,300.00
3379,Revenue,Total Deborah Wood Equity - Other,Invoice,06/28/2018,71116,Thompson Lighting Stores:Store #50,Pearl Nickle 5 Light Medium Base (100 watt max),Accounts Receivable,,475.00
3380,Revenue,Total Deborah Wood Equity - Other,Invoice,07/05/2018,71089,Cole Home Builders:Phase 1 - Lot 5,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,,104.40
3381,Revenue,Total Deborah Wood Equity - Other,Invoice,07/05/2018,71089,Cole Home Builders:Phase 1 - Lot 5,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,,94.50
3382,Revenue,Total Deborah Wood Equity - Other,Invoice,07/05/2018,71089,Cole Home Builders:Phase 1 - Lot 5,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,,270.00
3383,Revenue,Total Deborah Wood Equity - Other,Invoice,07/05/2018,71089,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,,292.50
